class,Order,Family,Genus,Genus_species
Aves,Passeriformes,Fringillidae,Spinus,Spinus spinus
Aves,Passeriformes,Tyrannidae,Sublegatus,Sublegatus modestus
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Passeriformes,Vireonidae,Cyclarhis,Cyclarhis gujanensis
Aves,Passeriformes,Pipridae,Manacus,Manacus manacus
Aves,Passeriformes,Tyrannidae,Mionectes,Mionectes oleagineus
Aves,Passeriformes,Fringillidae,Carpodacus,Carpodacus formosanus
Aves,Procellariiformes,Procellariidae,Bulweria,Bulweria bulwerii
Aves,Charadriiformes,Stercorariidae,Stercorarius,Stercorarius maccormicki
Aves,Passeriformes,,,
Aves,Columbiformes,Columbidae,Zenaida,Zenaida macroura
Aves,Apodiformes,Trochilidae,Lampornis,Lampornis sp.
Aves,Passeriformes,Troglodytidae,Cyphorhinus,Cyphorhinus phaeocephalus
Aves,Piciformes,Indicatoridae,Indicator,Indicator variegatus
Aves,Piciformes,Picidae,Veniliornis,Veniliornis nigriceps
Aves,Procellariiformes,Hydrobatidae,Hydrobates,
Aves,Charadriiformes,Scolopacidae,Coenocorypha,Coenocorypha pusilla
Aves,Passeriformes,Cisticolidae,Prinia,Prinia flaviventris
Aves,Gaviiformes,Gaviidae,Gavia,Gavia immer
Aves,Passeriformes,Paridae,Parus,Parus monticolus
Aves,Passeriformes,Ploceidae,Ploceus,Ploceus aurantius
Aves,Passeriformes,Estrildidae,Lonchura,Lonchura forbesi
Aves,Passeriformes,Tyrannidae,Phylloscartes,Phylloscartes oustaleti
Aves,Anseriformes,Anatidae,Branta,Branta canadensis
Aves,Apodiformes,Trochilidae,Chalcostigma,Chalcostigma herrani
Aves,Apodiformes,Trochilidae,Hylocharis,Hylocharis cyanus
Aves,Gaviiformes,Gaviidae,Gavia,Gavia immer
Aves,Charadriiformes,Scolopacidae,Limosa,Limosa lapponica
Aves,Piciformes,Picidae,Picus,Picus canus
Aves,Passeriformes,Cinclidae,Cinclus,Cinclus mexicanus
Aves,Psittaciformes,Psittaculidae,Platycercus,Platycercus eximius
Aves,Galliformes,Phasianidae,Bambusicola,Bambusicola sonorivox
Aves,Piciformes,Picidae,Picus,Picus awokera
Aves,Passeriformes,Fringillidae,Fringilla,Fringilla teydea
Aves,Apodiformes,Trochilidae,Eupherusa,Eupherusa eximia
Aves,Galliformes,Phasianidae,Gallus,Gallus sonneratii
Aves,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus tenellipes
Aves,Passeriformes,Turdidae,Turdus,Turdus viscivorus
Aves,Psittaciformes,Psittacidae,Amazona,Amazona ochrocephala
Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome
Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia roseogrisea
Aves,Psittaciformes,Psittaculidae,Loriculus,Loriculus vernalis
Aves,Charadriiformes,Scolopacidae,Calidris,Calidris maritima
Aves,Passeriformes,Passerellidae,Junco,Junco phaeonotus
Aves,Passeriformes,Passerellidae,Junco,Junco phaeonotus
Aves,Charadriiformes,Haematopodidae,Haematopus,Haematopus moquini
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Passeriformes,,,
Aves,Charadriiformes,Charadriidae,Pluvialis,Pluvialis squatarola
Aves,Passeriformes,Motacillidae,Motacilla,Motacilla tschutschensis
Aves,Passeriformes,,,
Aves,Passeriformes,Tityridae,Myiobius,Myiobius barbatus
Aves,Apodiformes,Trochilidae,Phaethornis,Phaethornis ruber
Aves,Passeriformes,Muscicapidae,Phoenicurus,Phoenicurus phoenicurus
Aves,Charadriiformes,Glareolidae,Glareola,Glareola pratincola
Aves,Passeriformes,Timaliidae,Stachyridopsis,Stachyridopsis ruficeps
Aves,Passeriformes,Zosteropidae,Yuhina,Yuhina brunneiceps
Aves,Passeriformes,Thamnophilidae,Cercomacra,Cercomacra nigricans
Aves,Passeriformes,,,
Aves,Passeriformes,,,
Aves,Passeriformes,Fringillidae,Fringilla,Fringilla teydea
Aves,Passeriformes,Fringillidae,Spinus,Spinus barbatus
Aves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche chrysostoma
Aves,Charadriiformes,Charadriidae,Charadrius,Charadrius vociferus
Aves,Charadriiformes,Laridae,Thalasseus,Thalasseus acuflavidus
Aves,Psittaciformes,Cacatuidae,Eolophus,Eolophus roseicapilla
Aves,Galliformes,Phasianidae,Gallus,Gallus gallus
Aves,Psittaciformes,Psittacidae,Amazona,Amazona ochrocephala
Aves,Anseriformes,Anatidae,Anas,Anas acuta
Aves,Passeriformes,Passerellidae,Zonotrichia,Zonotrichia capensis
Aves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma madeira
Aves,Passeriformes,Pipridae,Neopelma,Neopelma sulphureiventer
Aves,Passeriformes,Passerellidae,Junco,Junco phaeonotus
Aves,Galliformes,Phasianidae,Coturnix,Coturnix coturnix
Aves,Psittaciformes,Psittaculidae,Agapornis,
Aves,Apodiformes,Trochilidae,Phaethornis,Phaethornis hispidus
Aves,Anseriformes,Anatidae,Anas,Anas crecca
Aves,Columbiformes,Columbidae,Columbina,Columbina passerina
Aves,Passeriformes,Tyrannidae,Mionectes,Mionectes oleagineus
Aves,Passeriformes,Furnariidae,Dendrocolaptes,Dendrocolaptes certhia
Aves,Passeriformes,,,
Aves,Anseriformes,Anatidae,Tadorna,Tadorna tadornoides
Aves,Passeriformes,Turdidae,Turdus,Turdus ignobilis
Aves,Columbiformes,Columbidae,Columba,Columba livia
Aves,Passeriformes,,,
Aves,Anseriformes,Anatidae,Mergellus,Mergellus albellus
Aves,Anseriformes,Anatidae,Aythya,Aythya collaris
Aves,Passeriformes,Tyrannidae,Tolmomyias,Tolmomyias sulphurescens
Aves,Coraciiformes,Alcedinidae,Actenoides,Actenoides lindsayi
Aves,Procellariiformes,Hydrobatidae,Oceanodroma,Oceanodroma castro
Aves,Passeriformes,Tityridae,Schiffornis,Schiffornis turdina
Aves,Charadriiformes,Haematopodidae,Haematopus,Haematopus unicolor
Aves,Columbiformes,Columbidae,Phapitreron,Phapitreron amethystinus
Aves,Passeriformes,Muscicapidae,Sholicola,Sholicola major
Aves,Caprimulgiformes,Caprimulgidae,Antrostomus,Antrostomus vociferus
Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter nisus
Aves,Passeriformes,Mimidae,Allenia,Allenia fusca
Aves,Passeriformes,Sturnidae,Agropsar,Agropsar philippensis
Aves,Passeriformes,Sturnidae,Aplonis,Aplonis tabuensis
Aves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis unicolor
Aves,Strigiformes,Tytonidae,Tyto,Tyto furcata
Aves,Passeriformes,Petroicidae,Petroica,Petroica boodang
Aves,Charadriiformes,Thinocoridae,Attagis,Attagis gayi
Aves,Apodiformes,Trochilidae,Thalurania,Thalurania furcata
Aves,Apodiformes,Trochilidae,Phaethornis,Phaethornis bourcieri
Aves,Passeriformes,Turdidae,Turdus,Turdus torquatus
Aves,Passeriformes,Leiothrichidae,Garrulax,Garrulax taewanus
Aves,Passeriformes,Muscicapidae,Larvivora,Larvivora cyane
Aves,Passeriformes,Fringillidae,Fringilla,Fringilla teydea
Aves,Passeriformes,Tyrannidae,Elaenia,Elaenia chiriquensis
Aves,Passeriformes,,,
Aves,Passeriformes,,,
Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula parva
Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome
Aves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma feae
Aves,Sphenisciformes,Spheniscidae,Spheniscus,Spheniscus magellanicus
Aves,Phoenicopteriformes,Phoenicopteridae,Phoenicopterus,Phoenicopterus roseus
Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,Phalacrocorax nigrogularis
Aves,Psittaciformes,Psittacidae,Amazona,Amazona sp.
Aves,Passeriformes,Passerellidae,Zonotrichia,Zonotrichia atricapilla
Aves,Passeriformes,Furnariidae,Lepidocolaptes,Lepidocolaptes angustirostris
Aves,Passeriformes,,,
Aves,Passeriformes,Passerellidae,Zonotrichia,Zonotrichia querula
Aves,Anseriformes,,,
Aves,Strigiformes,,,
Aves,Apodiformes,,,
Aves,Passeriformes,,,
Aves,Passeriformes,,,
Aves,Passeriformes,Muscicapidae,Luscinia,Luscinia svecica
Aves,Charadriiformes,Haematopodidae,Haematopus,Haematopus leucopodus
Aves,Passeriformes,Motacillidae,Motacilla,Motacilla flava
Aves,Passeriformes,Paradoxornithidae,Sinosuthora,Sinosuthora webbiana
Aves,Passeriformes,Muscicapidae,Fraseria,Fraseria cinerascens
Aves,Passeriformes,Melanocharitidae,Melanocharis,Melanocharis nigra
Aves,Charadriiformes,Scolopacidae,Scolopax,Scolopax rusticola
Aves,Passeriformes,Nectariniidae,Cinnyris,Cinnyris bouvieri
Aves,Charadriiformes,Alcidae,Uria,Uria aalge
Aves,Passeriformes,Pipridae,Manacus,Manacus aurantiacus
Aves,Apodiformes,Trochilidae,Eriocnemis,Eriocnemis vestita
Aves,Passeriformes,,,
Aves,Passeriformes,Tyrannidae,Suiriri,Suiriri suiriri
Aves,Passeriformes,Tyrannidae,Myiopagis,Myiopagis viridicata
Aves,Passeriformes,Tyrannidae,Sublegatus,Sublegatus modestus
Aves,Passeriformes,Thraupidae,Coereba,Coereba flaveola
Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus lherminieri
Aves,Procellariiformes,Hydrobatidae,Hydrobates,
Aves,Passeriformes,Thraupidae,Sporophila,Sporophila hypoxantha
Aves,Passeriformes,Tyrannidae,Myiodynastes,Myiodynastes maculatus
Aves,Passeriformes,Thamnophilidae,Myrmeciza,Myrmeciza longipes
Aves,Passeriformes,Tyrannidae,Casiornis,Casiornis fuscus
Aves,Passeriformes,Sylviidae,Sylvia,Sylvia cantillans
Aves,Passeriformes,Acrocephalidae,Acrocephalus,Acrocephalus scirpaceus
Aves,Passeriformes,Paridae,Sittiparus,Sittiparus varius
Aves,Passeriformes,Tyrannidae,Phyllomyias,Phyllomyias sclateri
Aves,Charadriiformes,Laridae,Larus,Larus crassirostris
Aves,Galliformes,Phasianidae,Lagopus,Lagopus leucura
Aves,Apodiformes,Trochilidae,Phaethornis,Phaethornis ruber
Aves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma externa
Aves,Passeriformes,Tyrannidae,Elaenia,Elaenia parvirostris
Aves,Passeriformes,Thamnophilidae,Myrmoderus,Myrmoderus loricatus
Aves,Passeriformes,Muscicapidae,Brachypteryx,Brachypteryx leucophris
Aves,Passeriformes,Muscicapidae,Saxicola,Saxicola caprata
Aves,Passeriformes,Muscicapidae,Oenanthe,Oenanthe deserti
Aves,Passeriformes,Muscicapidae,Oenanthe,Oenanthe isabellina
Aves,Passeriformes,Motacillidae,Motacilla,Motacilla flava
Aves,Passeriformes,Motacillidae,Motacilla,Motacilla flava
Aves,Passeriformes,Turdidae,Turdus,Turdus grayi
Aves,Passeriformes,Parulidae,Basileuterus,Basileuterus belli
Aves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes aedon
Aves,Charadriiformes,Laridae,Sterna,Sterna hirundo
Aves,Passeriformes,Corvidae,Cyanocorax,Cyanocorax yncas
Aves,Passeriformes,Muscicapidae,Copsychus,Copsychus luzoniensis
Aves,Passeriformes,Tyrannidae,Elaenia,Elaenia flavogaster
Aves,Passeriformes,Icteridae,Icterus,Icterus pectoralis
Aves,Psittaciformes,Psittacidae,Amazona,Amazona aestiva
Aves,Anseriformes,Anatidae,Branta,Branta canadensis
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Galliformes,Phasianidae,Lagopus,Lagopus lagopus
Aves,Passeriformes,Thamnophilidae,Willisornis,Willisornis poecilinotus
Aves,Passeriformes,,,
Aves,Passeriformes,Tyrannidae,Philohydor,Philohydor lictor
Aves,Passeriformes,Monarchidae,Terpsiphone,Terpsiphone atrocaudata
Aves,Gruiformes,Rallidae,Porzana,Porzana carolina
Aves,Apodiformes,Trochilidae,Elvira,Elvira chionura
Aves,Passeriformes,Pycnonotidae,Phyllastrephus,Phyllastrephus icterinus
Aves,Anseriformes,Anatidae,Anas,
Aves,Coraciiformes,Meropidae,Merops,Merops pusillus
Aves,Psittaciformes,Psittaculidae,Agapornis,Agapornis roseicollis
Aves,Psittaciformes,Psittaculidae,Aprosmictus,Aprosmictus erythropterus
Aves,Galliformes,Phasianidae,Crossoptilon,Crossoptilon crossoptilon
Aves,Anseriformes,Anatidae,Anas,
Aves,Anseriformes,Anatidae,Branta,Branta canadensis
Aves,Passeriformes,Emberizidae,Emberiza,Emberiza aureola
Aves,Anseriformes,Anatidae,Anser,Anser albifrons
Aves,Galliformes,Phasianidae,Phasianus,Phasianus colchicus
Aves,Pelecaniformes,Ardeidae,Bubulcus,Bubulcus ibis
Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia orientalis
Aves,Passeriformes,Tyrannidae,Leptopogon,Leptopogon superciliaris
Aves,Passeriformes,Thraupidae,Hemispingus,Hemispingus melanotis
Aves,Charadriiformes,Haematopodidae,Haematopus,Haematopus ostralegus
Aves,Strigiformes,Strigidae,Bubo,Bubo virginianus
Aves,Passeriformes,Thraupidae,Tersina,Tersina viridis
Aves,Passeriformes,Pipridae,Ceratopipra,Ceratopipra erythrocephala
Aves,Passeriformes,,,
Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus brevirostris
Aves,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus simplex
Aves,Passeriformes,Troglodytidae,Pheugopedius,Pheugopedius felix
Aves,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus canariensis
Aves,Accipitriformes,Accipitridae,Gampsonyx,Gampsonyx swainsonii
Aves,Accipitriformes,Accipitridae,Rupornis,Rupornis magnirostris
Aves,Passeriformes,Thamnophilidae,Formicivora,Formicivora serrana
Aves,Passeriformes,Laniidae,Lanius,Lanius minor
Aves,Charadriiformes,Scolopacidae,Coenocorypha,Coenocorypha aucklandica
Aves,Charadriiformes,Scolopacidae,Coenocorypha,Coenocorypha pusilla
Aves,Charadriiformes,Scolopacidae,Coenocorypha,Coenocorypha aucklandica
Aves,Charadriiformes,Scolopacidae,Coenocorypha,Coenocorypha aucklandica
Aves,Charadriiformes,Scolopacidae,Coenocorypha,Coenocorypha aucklandica
Aves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma cookii
Aves,Passeriformes,Mimidae,Cinclocerthia,Cinclocerthia ruficauda
Aves,Galliformes,Phasianidae,Gallus,Gallus gallus
Aves,Passeriformes,Acrocephalidae,Acrocephalus,Acrocephalus palustris
Aves,Accipitriformes,Accipitridae,Spilornis,Spilornis cheela
Aves,Passeriformes,Fringillidae,Bucanetes,Bucanetes mongolicus
Aves,Anseriformes,Anatidae,Branta,Branta canadensis
Aves,Apodiformes,Trochilidae,Phaeochroa,Phaeochroa cuvierii
Aves,Charadriiformes,Stercorariidae,Stercorarius,Stercorarius antarcticus
Aves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche cauta
Aves,Galliformes,Phasianidae,Lagopus,Lagopus lagopus
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta
Aves,Charadriiformes,Haematopodidae,Haematopus,Haematopus unicolor
Aves,Passeriformes,Estrildidae,Lonchura,Lonchura leucogastroides
Aves,Charadriiformes,Scolopacidae,Gallinago,Gallinago gallinago
Aves,Passeriformes,Sylviidae,Sylvia,Sylvia melanocephala
Aves,Passeriformes,Muscicapidae,Phoenicurus,Phoenicurus ochruros
Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax hammondii
Aves,Passeriformes,Corvidae,Corvus,Corvus corax
Aves,Passeriformes,Parulidae,Setophaga,Setophaga magnolia
Aves,Passeriformes,Polioptilidae,Ramphocaenus,Ramphocaenus melanurus
Aves,Passeriformes,Thraupidae,Oryzoborus,Oryzoborus funereus
Aves,Passeriformes,,,
Aves,Passeriformes,Thamnophilidae,Formicivora,Formicivora serrana
Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus bailloni
Aves,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus sinensis
Aves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma feae
Aves,Passeriformes,Alaudidae,Eremopterix,Eremopterix griseus
Aves,Pelecaniformes,Ardeidae,Ixobrychus,Ixobrychus minutus
Aves,Charadriiformes,Dromadidae,Dromas,Dromas ardeola
Aves,Passeriformes,Acrocephalidae,Acrocephalus,Acrocephalus palustris
Aves,Gruiformes,Gruidae,Grus,Grus nigricollis
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Psittaciformes,Psittacidae,Brotogeris,Brotogeris jugularis
Aves,Psittaciformes,Psittacidae,Psittacara,Psittacara leucophthalmus
Aves,Piciformes,Bucconidae,Malacoptila,Malacoptila fulvogularis
Aves,Piciformes,Ramphastidae,Aulacorhynchus,Aulacorhynchus prasinus
Aves,Procellariiformes,Procellariidae,Calonectris,Calonectris leucomelas
Aves,Passeriformes,Thamnophilidae,Herpsilochmus,Herpsilochmus longirostris
Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula narcissina
Aves,Passeriformes,Cardinalidae,Passerina,Passerina versicolor
Aves,Passeriformes,Sylviidae,Sylvia,Sylvia curruca
Aves,Passeriformes,Nectariniidae,Cyanomitra,Cyanomitra oritis
Aves,Passeriformes,,,
Aves,Passeriformes,,,
Aves,Otidiformes,Otididae,Chlamydotis,Chlamydotis macqueenii
Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome
Aves,Procellariiformes,Hydrobatidae,Hydrobates,
Aves,Passeriformes,Muscicapidae,Copsychus,Copsychus saularis
Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter francesiae
Aves,Passeriformes,Parulidae,Myiothlypis,Myiothlypis coronata
Aves,Passeriformes,Acrocephalidae,Acrocephalus,Acrocephalus melanopogon
Aves,Passeriformes,Paridae,Poecile,
Aves,Passeriformes,Muscicapidae,Tarsiger,Tarsiger cyanurus
Aves,Podicipediformes,Podicipedidae,Podiceps,Podiceps auritus
Aves,Passeriformes,Polioptilidae,Polioptila,Polioptila caerulea
Aves,Charadriiformes,Stercorariidae,Stercorarius,Stercorarius pomarinus
Aves,Passeriformes,Passeridae,Passer,Passer montanus
Aves,Charadriiformes,Scolopacidae,Arenaria,Arenaria interpres
Aves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche melanophris
Aves,Charadriiformes,Haematopodidae,Haematopus,Haematopus palliatus
Aves,Passeriformes,Cettiidae,Horornis,Horornis diphone
Aves,Strigiformes,Strigidae,Strix,Strix aluco
Aves,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus borealis
Aves,Strigiformes,Strigidae,Bubo,Bubo scandiacus
Aves,Passeriformes,Corvidae,Aphelocoma,Aphelocoma ultramarina
Aves,Passeriformes,Aegithalidae,Psaltriparus,Psaltriparus minimus
Aves,Accipitriformes,Cathartidae,Cathartes,Cathartes aura
Aves,Charadriiformes,Scolopacidae,Calidris,Calidris pugnax
Aves,Charadriiformes,Scolopacidae,Gallinago,Gallinago gallinago
Aves,Charadriiformes,Rostratulidae,Rostratula,Rostratula benghalensis
Aves,Charadriiformes,Charadriidae,Charadrius,Charadrius modestus
Aves,Charadriiformes,Charadriidae,Charadrius,Charadrius veredus
Aves,Charadriiformes,Charadriidae,Vanellus,Vanellus tricolor
Aves,Charadriiformes,Laridae,Larus,Larus canus
Aves,Charadriiformes,Thinocoridae,Attagis,Attagis malouinus
Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus
Aves,Passeriformes,Turdidae,Catharus,Catharus aurantiirostris
Aves,Passeriformes,Vireonidae,Vireo,Vireo cassinii
Aves,Strigiformes,Tytonidae,Tyto,Tyto capensis
Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi
Aves,Passeriformes,Passerellidae,Ammodramus,Ammodramus caudacutus
Aves,Passeriformes,Passerellidae,Ammodramus,Ammodramus nelsoni
Aves,Gruiformes,Rallidae,Gallicrex,Gallicrex cinerea
Aves,Charadriiformes,Scolopacidae,Calidris,Calidris melanotos
Aves,Passeriformes,Corvidae,Nucifraga,Nucifraga caryocatactes
Aves,Strigiformes,Strigidae,Strix,Strix aluco
Aves,Strigiformes,Strigidae,Strix,Strix aluco
Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor
Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor
Aves,Passeriformes,Vireonidae,Vireo,Vireo altiloquus
Aves,Rheiformes,Rheidae,Rhea,Rhea pennata
Aves,Galliformes,Numididae,Acryllium,Acryllium vulturinum
Aves,Passeriformes,Vireonidae,Vireo,Vireo crassirostris
Aves,Passeriformes,Vireonidae,Vireo,Vireo nanus
Aves,Passeriformes,Calcariidae,Calcarius,Calcarius lapponicus
Aves,Passeriformes,Vireonidae,Vireo,Vireo gilvus
Aves,Charadriiformes,Stercorariidae,Stercorarius,Stercorarius parasiticus
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Anseriformes,Anatidae,Branta,Branta canadensis
Aves,Charadriiformes,Laridae,Thalasseus,Thalasseus maximus
Aves,Passeriformes,Furnariidae,Campylorhamphus,Campylorhamphus trochilirostris
Aves,Passeriformes,Furnariidae,Aphrastura,Aphrastura spinicauda
Aves,Passeriformes,Icteridae,Dolichonyx,Dolichonyx oryzivorus
Aves,Passeriformes,Furnariidae,Leptasthenura,Leptasthenura fuliginiceps
Aves,Passeriformes,Tyrannidae,Hymenops,Hymenops perspicillatus
Aves,Passeriformes,Icteridae,Leistes,Leistes superciliaris
Aves,Passeriformes,Hirundinidae,Alopochelidon,Alopochelidon fucata
Aves,Passeriformes,Mimidae,Mimus,Mimus patagonicus
Aves,Strigiformes,Strigidae,Megascops,Megascops choliba
Aves,Passeriformes,Parulidae,Cardellina,Cardellina pusilla
Aves,Piciformes,Picidae,Sphyrapicus,Sphyrapicus varius
Aves,Charadriiformes,Laridae,Larus,Larus delawarensis
Aves,Passeriformes,Fringillidae,Fringilla,Fringilla teydea
Aves,Psittaciformes,Psittacidae,Cyanoliseus,Cyanoliseus patagonus
Aves,Strigiformes,Strigidae,Glaucidium,Glaucidium albertinum
Aves,Passeriformes,Estrildidae,Lonchura,Lonchura nevermanni
Aves,Strigiformes,Strigidae,Asio,Asio flammeus
Aves,Passeriformes,Paradoxornithidae,Chamaea,Chamaea fasciata
Aves,Charadriiformes,Laridae,Rissa,Rissa tridactyla
Aves,Passeriformes,Paridae,Poecile,Poecile rufescens
Aves,Passeriformes,Ptiliogonatidae,Phainopepla,Phainopepla nitens
Aves,Passeriformes,Tyrannidae,Myiarchus,Myiarchus tuberculifer
Aves,Caprimulgiformes,Caprimulgidae,Nyctidromus,Nyctidromus albicollis
Aves,Passeriformes,Tyrannidae,Sayornis,Sayornis phoebe
Aves,Passeriformes,Regulidae,Regulus,Regulus calendula
Aves,Passeriformes,Turdidae,Catharus,Catharus guttatus
Aves,Passeriformes,Thraupidae,Conirostrum,Conirostrum speciosum
Aves,Passeriformes,Furnariidae,Megaxenops,Megaxenops parnaguae
Aves,Piciformes,Picidae,Piculus,Piculus chrysochloros
Aves,Passeriformes,Thraupidae,Chlorophanes,Chlorophanes spiza
Aves,Passeriformes,Icteridae,Cacicus,Cacicus cela
Aves,Piciformes,Bucconidae,Bucco,Bucco capensis
Aves,Columbiformes,Columbidae,Geotrygon,Geotrygon montana
Aves,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus aethiops
Aves,Passeriformes,Fringillidae,Loxia,Loxia curvirostra
Aves,Passeriformes,Muscicapidae,Luscinia,Luscinia svecica
Aves,Charadriiformes,Alcidae,Alle,Alle alle
